iter anc pos neg
27815 50275_0 50275_1 39804_0
27816 27614_0 27614_1 62405_0
27817 1439_1 1439_2 57607_1
27818 90706_0 90706_1 24640_2
27819 91573_0 91573_1 97943_4
27820 43631_4 43631_5 84133_3
27821 13922_0 13922_1 50442_0
27822 77270_2 77270_3 10790_0
27823 6475_1 6475_2 23774_0
27824 1655_0 1655_1 80758_0
27825 266_30 276_28 73387_0
27826 74867_2 74867_3 88998_0
27827 27672_0 27672_1 42677_0
27828 93462_0 93462_1 29614_2
27829 8868_1 8868_2 43516_1
27830 408_3 432_7 44403_0
27831 45192_0 45192_1 51612_0
27832 87043_2 87043_3 95983_0
27833 37939_0 37939_1 84713_0
27834 254_3 253_16 36448_0
27835 273_18 276_29 21488_5
27836 16477_0 16477_1 50090_0
27837 350_12 358_2 76367_1
27838 74305_0 74305_1 53490_2
27839 2231_2 2231_3 10729_1
27840 71031_0 71031_1 82444_2
27841 95_3 114_6 20807_0
27842 131_1 121_8 23957_0
27843 276_3 271_41 43070_0
27844 100_5 114_7 19096_0
27845 519_11 527_7 23834_0
27846 47898_0 47898_1 91288_0
27847 3053_0 3053_1 34200_0
27848 459_1 452_6 83675_0
27849 46215_1 46215_2 89854_1
27850 27831_0 27831_1 18635_0
27851 2323_0 2323_1 27318_0
27852 17185_0 17185_1 62882_4
27853 14453_3 14453_4 63676_0
27854 81214_0 81214_1 47818_0
27855 46003_1 46003_2 32596_0
27856 39200_0 39200_1 41253_0
27857 422_0 413_6 28240_7
27858 60517_1 60517_2 27621_3
27859 47147_1 47147_2 76439_0
27860 54476_0 54476_1 96022_2
27861 71064_1 71064_2 56549_0
27862 405_2 421_12 25397_0
27863 21172_0 21172_1 75829_3
27864 37625_0 37625_1 28908_0
27865 279_6 285_14 37236_9
27866 407_3 422_1 83414_1
27867 18643_0 18643_1 67740_0
27868 39210_0 39210_1 2774_1
27869 30063_2 30063_3 13897_0
27870 72050_0 72050_1 68059_0
27871 68447_1 68447_2 57258_1
27872 97408_2 97408_3 41915_0
27873 61386_0 61386_1 70940_3
27874 31690_2 31690_3 84737_0
27875 100277_3 100277_4 60466_2
27876 32209_0 32209_1 58951_0
27877 279_7 289_27 63283_1
27878 14114_0 14114_1 3824_0
27879 35460_1 35460_2 9226_0
27880 416_7 407_4 32724_3
27881 411_4 420_6 55528_0
27882 412_8 428_7 88595_1
27883 41551_0 41551_1 21107_0
27884 43972_0 43972_1 65452_0
27885 20338_1 20338_2 5041_0
27886 82106_0 82106_1 46762_0
27887 7678_0 7678_1 8257_0
27888 81228_3 81228_4 82382_3
27889 72797_0 72797_1 72972_0
27890 76311_1 76311_2 86093_0
27891 56681_4 56681_5 43131_2
27892 187_11 193_2 83292_0
27893 279_8 269_9 45571_0
27894 89695_0 89695_1 13148_2
27895 84812_0 84812_1 52176_1
27896 33432_2 33432_3 53523_2
27897 94168_0 94168_1 44600_1
27898 93393_0 93393_1 76018_5
27899 51385_2 51385_3 92788_3
27900 77735_0 77735_1 30927_2
27901 2999_4 2999_5 31232_2
27902 47967_2 47967_3 41209_0
27903 24191_2 24191_3 4205_2
27904 42386_0 42386_1 91200_0
27905 72747_2 72747_3 41754_0
27906 34439_0 34439_1 89535_2
27907 83566_1 83566_2 59013_0
27908 187_12 188_9 77840_2
27909 67589_0 67589_1 83739_1
27910 78963_0 78963_1 23950_0
27911 41691_0 41691_1 75630_0
27912 66808_0 66808_1 20674_0
27913 263_10 233_8 95073_9
27914 1017_2 1017_3 37786_2
27915 98852_2 98852_3 76030_1
27916 48_7 37_27 37306_1
27917 49581_0 49581_1 79553_0
27918 62223_0 62223_1 91163_2
27919 19960_0 19960_1 76516_0
27920 50250_0 50250_1 55834_0
27921 281_3 289_8 28565_4
27922 114_8 98_0 48829_0
27923 82728_1 82728_2 41809_2
27924 154_31 173_20 94112_9
27925 202_14 207_14 63647_1
27926 91712_0 91712_1 79746_4
27927 307_6 305_12 51474_8
27928 281_4 271_10 16200_12
27929 15650_0 15650_1 16831_2
27930 30252_0 30252_1 95003_0
27931 1627_1 1627_2 1481_2
27932 47717_0 47717_1 51721_4
27933 387_1 373_1 22003_0
27934 2063_0 2063_1 98794_3
27935 417_4 411_5 8236_0
27936 405_3 411_0 93645_0
27937 59851_0 59851_1 65387_0
27938 39051_2 39051_3 84824_1
27939 92569_0 92569_1 66644_0
27940 31960_0 31960_1 29695_1
27941 37135_0 37135_1 17756_0
27942 65899_1 65899_2 20023_1
27943 167_0 153_16 67063_1
27944 42811_0 42811_1 45312_2
27945 91259_0 91259_1 11867_0
27946 60922_1 60922_2 70992_3
27947 60798_1 60798_2 61051_0
27948 50466_0 50466_1 94749_0
27949 74913_0 74913_1 67610_2
27950 19894_0 19894_1 10055_1
27951 80559_0 80559_1 34042_0
27952 177_1 150_10 69511_12
27953 15600_1 15600_2 12979_0
27954 18922_0 18922_1 11789_1
27955 169_15 167_1 94112_10
27956 64_6 45_25 74907_2
27957 75838_0 75838_1 69922_0
27958 253_15 233_5 32114_14
27959 50448_0 50448_1 14564_0
27960 120_10 121_9 74715_2
27961 4420_0 4420_1 56974_1
27962 38417_1 38417_2 21448_4
27963 49663_2 49663_3 82704_0
27964 454_17 459_2 39233_0
27965 36075_0 36075_1 18725_0
27966 427_0 421_13 32724_4
27967 42551_1 42551_2 4040_0
27968 50584_2 50584_3 36412_1
27969 61423_0 61423_1 20027_2
27970 78307_2 78307_3 8741_1
27971 20960_0 20960_1 9008_1
27972 382_6 367_1 99874_2
27973 59166_0 59166_1 58223_0
27974 44665_0 44665_1 2631_1
27975 72043_1 72043_2 24423_3
27976 270_16 278_10 4316_2
27977 93047_0 93047_1 49948_0
27978 426_6 416_8 20205_3
27979 6725_2 6725_3 1260_1
27980 4723_2 4723_3 6359_1
27981 38969_0 38969_1 82172_2
27982 11112_0 11112_1 4335_2
27983 38548_0 38548_1 3146_0
27984 294_22 304_29 19359_0
27985 7480_0 7480_1 17073_0
27986 99149_0 99149_1 10054_0
27987 52_16 39_11 86187_3
27988 288_9 281_0 12856_1
27989 268_6 274_8 81491_1
27990 57315_0 57315_1 89632_0
27991 70940_4 70940_5 93128_2
27992 36594_0 36594_1 87655_0
27993 228_21 225_2 40586_5
27994 82434_0 82434_1 82898_1
27995 15395_1 15395_2 20991_2
27996 56_5 37_22 24290_3
27997 94000_0 94000_1 34198_0
27998 78698_0 78698_1 29062_0
27999 32631_0 32631_1 79172_1
28000 288_10 278_11 95072_3
28001 12528_0 12528_1 14844_0
28002 414_8 426_7 3418_2
28003 42703_0 42703_1 28644_0
28004 32693_1 32693_2 24102_0
28005 21624_0 21624_1 67943_2
28006 409_6 422_2 8261_1
28007 70213_0 70213_1 57270_3
28008 422_3 427_1 90968_2
28009 276_4 287_0 45222_2
28010 80638_0 80638_1 14066_0
28011 4290_0 4290_1 60285_2
28012 13082_0 13082_1 98938_0
28013 1837_2 1837_3 59117_0
28014 68805_2 68805_3 84696_1
28015 21294_0 21294_1 48252_0
28016 57235_2 57235_3 41533_0
28017 80498_0 80498_1 73143_0
28018 62428_2 62428_3 6394_0
28019 7011_1 7011_2 81327_1
28020 12336_2 12336_3 13804_1
28021 14177_2 14177_3 7659_1
28022 26926_0 26926_1 20112_2
28023 70661_2 70661_3 99440_0
28024 93470_2 93470_3 92897_0
28025 17698_0 17698_1 79291_0
28026 6890_2 6890_3 79875_3
28027 99512_1 99512_2 85874_0
28028 414_1 417_1 33104_1
28029 56745_1 56745_2 34795_2
28030 43551_3 43551_4 83363_2
28031 311_10 291_10 8208_0
28032 57406_2 57406_3 44516_0
28033 125_3 131_2 94997_1
28034 81979_3 81979_4 7066_2
28035 68079_0 68079_1 87297_0
28036 131_3 122_1 90845_4
28037 2160_0 2160_1 87615_2
28038 352_4 332_1 15488_0
28039 22604_0 22604_1 66261_0
28040 76_1 72_9 66024_6
28041 279_9 267_8 44628_4
28042 69046_1 69046_2 65314_2
28043 12043_2 12043_3 16202_0
28044 425_7 416_9 73921_2
28045 24941_2 24941_3 56241_1
28046 87305_2 87305_3 3351_4
28047 406_0 422_4 29109_4
28048 67888_0 67888_1 74645_0
28049 75853_0 75853_1 70985_0
28050 220_7 216_6 96871_0
28051 70593_0 70593_1 62277_0
28052 77129_2 77129_3 62501_0
28053 14842_4 14842_5 28333_1
28054 81794_0 81794_1 75967_0
28055 26514_2 26514_3 66566_0
28056 98779_2 98779_3 67327_1
28057 87706_0 87706_1 26003_0
28058 84683_0 84683_1 29947_1
28059 414_2 407_5 79648_3
28060 22294_0 22294_1 28425_0
28061 64826_0 64826_1 53026_0
28062 88876_1 88876_2 94569_1
28063 77517_3 77517_4 58459_0
28064 275_7 279_10 34357_3
28065 67980_0 67980_1 16768_0
28066 49504_0 49504_1 24109_0
28067 72680_4 72680_5 49388_0
28068 37265_1 37265_2 85595_1
28069 65983_0 65983_1 42219_2
28070 288_11 279_8 40338_1
28071 412_9 422_5 60470_6
28072 27665_0 27665_1 80733_0
28073 16015_0 16015_1 96670_2
28074 9230_0 9230_1 14958_1
28075 10484_2 10484_3 44743_2
28076 43875_1 43875_2 33477_2
28077 49605_1 49605_2 87753_0
28078 312_23 304_30 21131_1
28079 60772_0 60772_1 6614_0
28080 10946_0 10946_1 24157_0
28081 11772_0 11772_1 74334_0
28082 68915_0 68915_1 39471_1
28083 60448_1 60448_2 11995_0
28084 22690_1 22690_2 18944_0
28085 80108_0 80108_1 76076_0
28086 26386_2 26386_3 93289_0
28087 52975_0 52975_1 86516_0
28088 250_5 233_6 83621_3
28089 61725_0 61725_1 90536_0
28090 27793_0 27793_1 69090_0
28091 269_10 287_0 37236_4
28092 31516_0 31516_1 1021_1
28093 7557_0 7557_1 76301_1
28094 424_2 411_1 37586_5
28095 99683_2 99683_3 1413_2
28096 59568_0 59568_1 43982_4
28097 9019_0 9019_1 92436_1
28098 20873_0 20873_1 57679_1
28099 50419_0 50419_1 79160_1
28100 43457_0 43457_1 71069_0
28101 61282_2 61282_3 2867_2
28102 30405_0 30405_1 50283_0
28103 92023_0 92023_1 95517_0
28104 19121_0 19121_1 52184_0
28105 17149_2 17149_3 11348_0
28106 58754_2 58754_3 23612_0
28107 100282_0 100282_1 61878_0
28108 27829_1 27829_2 17850_0
28109 24416_0 24416_1 28369_1
28110 37_23 35_12 55078_3
28111 56007_2 56007_3 94025_0
28112 55933_0 55933_1 94203_0
28113 15087_2 15087_3 27726_1
28114 69574_0 69574_1 76814_0
28115 69592_1 69592_2 52441_2
28116 65771_0 65771_1 15441_0
28117 33255_0 33255_1 52980_0
28118 35292_0 35292_1 13650_2
28119 67256_5 67256_6 10847_0
28120 81270_0 81270_1 92475_0
28121 61614_0 61614_1 95350_0
28122 426_6 413_0 88595_0
28123 11231_0 11231_1 7630_0
28124 24961_0 24961_1 45057_2
28125 526_22 522_5 38667_1
28126 171_14 153_17 67575_3
28127 415_6 427_2 32724_5
28128 45297_0 45297_1 46226_0
28129 37_24 36_11 75364_2
28130 45268_2 45268_3 18259_0
28131 84935_2 84935_3 72744_0
28132 87677_2 87677_3 80444_0
28133 73785_0 73785_1 2858_2
28134 273_19 278_0 18020_2
28135 65_8 83_6 78172_2
28136 169_16 154_7 32897_1
28137 27741_2 27741_3 53016_3
28138 13197_0 13197_1 98329_0
28139 60104_0 60104_1 96549_0
28140 44768_0 44768_1 43116_0
28141 58627_1 58627_2 46293_0
28142 19601_0 19601_1 40977_0
28143 49591_0 49591_1 11474_1
28144 95791_1 95791_2 97708_0
28145 80583_0 80583_1 95231_0
28146 13867_1 13867_2 3692_2
28147 412_10 427_2 88595_1
28148 131_4 120_11 60723_6
28149 75085_0 75085_1 82133_2
28150 83350_0 83350_1 53649_0
28151 56748_1 56748_2 92611_0
28152 93513_0 93513_1 69602_4
28153 65708_0 65708_1 89593_0
28154 86861_0 86861_1 76799_1
28155 347_3 352_1 86104_2
28156 51646_0 51646_1 37917_0
28157 17717_0 17717_1 68420_3
28158 33296_0 33296_1 3082_0
28159 22400_1 22400_2 32267_0
28160 55995_1 55995_2 41135_2
28161 59719_3 59719_4 93116_0
28162 71176_0 71176_1 86088_0
28163 37_25 46_1 53168_2
28164 72604_1 72604_2 71028_1
28165 16618_0 16618_1 26130_0
28166 64050_0 64050_1 9543_0
28167 66689_0 66689_1 55712_2
28168 21878_0 21878_1 65668_4
28169 19619_2 19619_3 10287_0
28170 82157_1 82157_2 49591_2
28171 51357_2 51357_3 79011_5
28172 24203_0 24203_1 71024_2
28173 22198_1 22198_2 85185_2
28174 425_8 407_6 32724_6
28175 226_21 228_22 8360_3
28176 50916_2 50916_3 61700_2
28177 53620_0 53620_1 41184_0
28178 96677_0 96677_1 85166_0
28179 61020_0 61020_1 5834_0
28180 26563_0 26563_1 29864_0
28181 66154_0 66154_1 66235_0
28182 52_17 42_4 40827_4
28183 276_5 280_4 85730_0
28184 70764_4 70764_5 34668_3
28185 63024_1 63024_2 10540_2
28186 63698_0 63698_1 29726_0
28187 72228_0 72228_1 58854_1
28188 2115_0 2115_1 76986_0
28189 60609_0 60609_1 61312_1
28190 14603_0 14603_1 92904_2
28191 37951_0 37951_1 80991_0
28192 40491_0 40491_1 93955_4
28193 99143_1 99143_2 8938_2
28194 76904_0 76904_1 54333_2
28195 243_8 246_4 73574_2
28196 94019_1 94019_2 20553_0
28197 90378_1 90378_2 63875_2
28198 422_6 421_14 74597_4
28199 37_26 54_12 30024_1
28200 9010_0 9010_1 35444_4
28201 40585_0 40585_1 45295_0
28202 4318_0 4318_1 79236_0
28203 30737_1 30737_2 55661_0
28204 89959_0 89959_1 10737_0
28205 415_6 412_10 60470_7
28206 414_3 430_7 19562_7
28207 1485_1 1485_2 57475_0
28208 23406_5 23406_6 87995_2
28209 19745_0 19745_1 40621_0
28210 24405_3 24405_4 33163_3
28211 87867_0 87867_1 26829_1
28212 3344_0 3344_1 100161_0
28213 51288_4 51288_5 26853_0
28214 66530_0 66530_1 6033_0
28215 90297_0 90297_1 92508_0
28216 408_2 416_1 69844_1
28217 427_3 414_4 81778_2
28218 42760_0 42760_1 6313_3
28219 31060_0 31060_1 29111_0
28220 69135_0 69135_1 36642_0
28221 311_11 300_9 56930_3
28222 83937_2 83937_3 94594_0
28223 62417_0 62417_1 15341_0
28224 94283_0 94283_1 66317_0
28225 526_23 519_12 8635_2
28226 71632_0 71632_1 53746_0
28227 269_11 284_9 16200_13
28228 27_9 20_3 85096_0
28229 48296_2 48296_3 9868_1
28230 307_7 303_11 8208_1
28231 67912_2 67912_3 91099_0
28232 86783_6 86783_7 75047_1
28233 216_7 228_23 31685_0
28234 99901_0 99901_1 43958_1
28235 45979_0 45979_1 80308_0
28236 59183_2 59183_3 78319_2
28237 2854_0 2854_1 53282_0
28238 106_3 114_9 20807_1
28239 97131_0 97131_1 89386_0
28240 41365_0 41365_1 30270_1
28241 13576_0 13576_1 62495_1
28242 56961_0 56961_1 33118_2
28243 23079_5 23079_6 62082_2
28244 58717_0 58717_1 43621_0
28245 9859_2 9859_3 9725_1
28246 27979_2 27979_3 40523_0
28247 158_2 155_13 94112_11
28248 21411_1 21411_2 75927_1
28249 73850_2 73850_3 88180_3
28250 77763_0 77763_1 63771_0
28251 434_2 414_5 88157_1
28252 53687_2 53687_3 29106_0
28253 37336_0 37336_1 50497_0
28254 64833_0 64833_1 67684_0
28255 173_21 171_15 88923_5
28256 382_7 383_1 78756_4
28257 71132_0 71132_1 81191_0
28258 56368_2 56368_3 58489_1
28259 33280_1 33280_2 12149_0
28260 44266_1 44266_2 6254_1
28261 95037_1 95037_2 1436_1
28262 33738_0 33738_1 82532_4
28263 266_31 287_0 18108_3
28264 98601_0 98601_1 38105_0
28265 62509_1 62509_2 18312_0
28266 69112_5 69112_6 34424_2
28267 271_11 279_9 44628_5
28268 60684_0 60684_1 63789_0
28269 37_27 58_9 22654_2
28270 184_15 167_2 94112_12
28271 382_2 362_2 99226_2
28272 63160_0 63160_1 25047_0
28273 70_11 80_10 30899_0
28274 285_15 281_0 79524_2
28275 64570_0 64570_1 86909_0
28276 19145_6 19145_7 37777_1
28277 67235_0 67235_1 54874_2
28278 25262_1 25262_2 80995_1
28279 96870_0 96870_1 84208_0
28280 57135_0 57135_1 72928_2
28281 12710_0 12710_1 66324_0
28282 46843_0 46843_1 81659_1
28283 163_4 167_3 69511_13
28284 37437_2 37437_3 74186_0
28285 66275_0 66275_1 64867_0
28286 221_11 215_4 8903_0
28287 31002_2 31002_3 97108_1
28288 228_24 227_5 78997_2
28289 91960_1 91960_2 72830_0
28290 51315_1 51315_2 2360_0
28291 56741_0 56741_1 57762_0
28292 30972_0 30972_1 74819_1
28293 17241_1 17241_2 12459_1
28294 30982_0 30982_1 26799_1
28295 32856_0 32856_1 58465_0
28296 8842_0 8842_1 50596_0
28297 417_1 412_11 88595_2
28298 92940_0 92940_1 53307_0
28299 40048_2 40048_3 37290_1
28300 4859_2 4859_3 10448_0
28301 10289_2 10289_3 63528_0
28302 9872_0 9872_1 23019_2
28303 243_5 233_7 23611_0
28304 46077_1 46077_2 34401_0
28305 281_1 280_5 19715_3
28306 270_17 279_7 34310_1
28307 14329_0 14329_1 36562_2
28308 11200_1 11200_2 11625_2
28309 430_2 426_7 81850_5
28310 69410_0 69410_1 53795_2
28311 47152_0 47152_1 31862_0
28312 421_15 414_4 22756_0
28313 55298_1 55298_2 48604_0
28314 417_1 422_7 5953_2
28315 4030_2 4030_3 28199_1
28316 52895_3 52895_4 80391_1
28317 98708_2 98708_3 37441_0
28318 54585_2 54585_3 38363_0
28319 69374_0 69374_1 63517_1
28320 25444_2 25444_3 82394_0
28321 99226_3 99226_4 13919_1
28322 33489_2 33489_3 1795_3
28323 50849_0 50849_1 55106_0
28324 41197_0 41197_1 92956_0
28325 14624_0 14624_1 10315_0
28326 76_2 83_7 96139_1
28327 333_4 352_2 96253_6
28328 14811_0 14811_1 66603_3
28329 75312_1 75312_2 99398_2
28330 268_7 286_9 35984_0
28331 54425_0 54425_1 64560_0
28332 44403_1 44403_2 22498_0
28333 26110_0 26110_1 31180_2
28334 421_16 411_2 82187_4
28335 53_1 37_28 48243_2
28336 61542_1 61542_2 58757_0
28337 94103_0 94103_1 33823_0
28338 56334_0 56334_1 18549_0
28339 25910_2 25910_3 26096_1
28340 60503_0 60503_1 59919_1
28341 13471_1 13471_2 15825_0
28342 29638_0 29638_1 36302_3
28343 82735_0 82735_1 55027_0
28344 278_1 289_9 64970_0
28345 75251_2 75251_3 963_0
28346 411_3 425_9 86151_2
28347 4328_0 4328_1 13441_1
28348 86398_0 86398_1 90308_0
28349 6255_0 6255_1 64405_0
28350 281_2 266_32 66790_3
28351 44954_0 44954_1 23658_0
28352 51137_0 51137_1 77488_4
28353 266_33 286_10 643_4
28354 380_8 382_2 94184_1
28355 233_8 259_6 70030_4
28356 28395_0 28395_1 4122_0
28357 40167_0 40167_1 93611_4
28358 39_12 56_6 95991_0
28359 97294_3 97294_4 17528_0
28360 2910_0 2910_1 14805_2
28361 16208_0 16208_1 89673_0
28362 45844_0 45844_1 38386_4
28363 309_2 294_23 49246_2
28364 89655_0 89655_1 28659_1
28365 12851_3 12851_4 14003_3
28366 79102_0 79102_1 4531_0
28367 32454_0 32454_1 90669_0
28368 430_3 432_8 25648_8
28369 454_18 458_7 98506_0
28370 75136_0 75136_1 82278_2
28371 71490_1 71490_2 7180_0
28372 9007_0 9007_1 45012_0
28373 26674_3 26674_4 79399_2
28374 54259_0 54259_1 5064_0
28375 426_8 418_9 93210_12
28376 64150_0 64150_1 5786_0
28377 60928_0 60928_1 40505_0
28378 74985_2 74985_3 67226_0
28379 4315_1 4315_2 55565_1
28380 98038_0 98038_1 93046_0
28381 44180_0 44180_1 21142_3
28382 20190_0 20190_1 20065_0
28383 38558_4 38558_5 16541_0
28384 86137_0 86137_1 78538_0
28385 94100_0 94100_1 6895_0
28386 425_10 426_9 33566_3
28387 17367_0 17367_1 34271_0
28388 28152_0 28152_1 32846_0
28389 10058_0 10058_1 11713_0
28390 53520_0 53520_1 95853_2
28391 82545_0 82545_1 56752_0
28392 415_7 426_10 99213_1
28393 78624_1 78624_2 89890_2
28394 42447_0 42447_1 38760_2
28395 50131_0 50131_1 100279_1
28396 41771_0 41771_1 76283_0
28397 21564_0 21564_1 33298_2
28398 271_12 287_0 5602_3
28399 49_3 37_29 55863_2
28400 426_11 403_3 93210_13
28401 24820_0 24820_1 21364_1
28402 45621_2 45621_3 72867_1
28403 77967_0 77967_1 25829_1
28404 351_2 352_3 36400_6
28405 408_3 425_11 45950_2
28406 31395_2 31395_3 99748_2
28407 78734_0 78734_1 99554_0
28408 82480_1 82480_2 27699_0
28409 22351_1 22351_2 6276_2
28410 47445_1 47445_2 8394_1
28411 72422_2 72422_3 28324_4
28412 4095_2 4095_3 82338_0
28413 402_3 382_2 51015_1
28414 11421_0 11421_1 2473_0
28415 48978_0 48978_1 72669_0
28416 96747_3 96747_4 83441_1
28417 55590_0 55590_1 5184_0
28418 51928_0 51928_1 39415_2
28419 7140_0 7140_1 81989_4
28420 36996_0 36996_1 81223_0
28421 29720_1 29720_2 98470_0
28422 22613_2 22613_3 11734_1
28423 69179_3 69179_4 20641_0
28424 263_11 254_4 9435_2
28425 412_2 421_17 99213_1
28426 37938_0 37938_1 99646_3
28427 452_1 458_8 6285_0
28428 54549_0 54549_1 1520_3
28429 17093_0 17093_1 14871_0
28430 27248_0 27248_1 86106_0
28431 68217_1 68217_2 40886_2
28432 30146_0 30146_1 36226_0
28433 3391_4 3391_5 62429_0
28434 281_3 276_6 8324_1
28435 91414_0 91414_1 97139_0
28436 98329_1 98329_2 35733_0
28437 5897_0 5897_1 54355_0
28438 99272_0 99272_1 55865_0
28439 50967_1 50967_2 60346_2
28440 407_7 427_4 32724_7
28441 45590_0 45590_1 63975_0
28442 18981_2 18981_3 9249_4
28443 91734_1 91734_2 6983_0
28444 87995_3 87995_4 59046_3
28445 48414_0 48414_1 14583_1
28446 13239_2 13239_3 41015_0
28447 75298_0 75298_1 47603_0
28448 37985_0 37985_1 6481_0
28449 158_3 169_17 33560_2
28450 314_24 310_17 30709_3
28451 27772_0 27772_1 2986_0
28452 30870_0 30870_1 69403_0
28453 166_18 153_18 94112_13
28454 28473_0 28473_1 66661_0
28455 29368_0 29368_1 74526_3
28456 96939_0 96939_1 79244_0
28457 19885_2 19885_3 34660_0
28458 94360_1 94360_2 57406_4
28459 72041_0 72041_1 91904_0
28460 382_3 396_6 13997_2
28461 36667_0 36667_1 40121_2
28462 78978_0 78978_1 12869_0
28463 56215_0 56215_1 13185_0
28464 317_0 321_17 47138_2
28465 33125_1 33125_2 75805_0
28466 268_8 285_16 63264_2
28467 21203_0 21203_1 97635_0
28468 69280_0 69280_1 70863_2
28469 292_5 291_11 25056_1
28470 66302_0 66302_1 25105_3
28471 87078_2 87078_3 23729_2
28472 99548_1 99548_2 28878_4
28473 29390_0 29390_1 56414_2
28474 278_2 280_6 59345_1
28475 54838_2 54838_3 4727_2
28476 92368_0 92368_1 95639_0
28477 44727_1 44727_2 39307_0
28478 51_5 37_5 45490_1
28479 100037_0 100037_1 80634_0
28480 91433_0 91433_1 63367_2
28481 76574_1 76574_2 22204_0
28482 84972_2 84972_3 64937_0
28483 88657_1 88657_2 26793_2
28484 31133_0 31133_1 19689_0
28485 91865_0 91865_1 10223_1
28486 73214_2 73214_3 98995_0
28487 300_10 312_24 8208_2
28488 348_3 352_2 23364_6
28489 273_20 281_4 4994_1
28490 89866_0 89866_1 37050_1
28491 15588_0 15588_1 14523_0
28492 56658_0 56658_1 75164_2
28493 93517_0 93517_1 29327_1
28494 63532_0 63532_1 51646_2
28495 60518_0 60518_1 79442_0
28496 32341_1 32341_2 90491_2
28497 228_25 215_4 96152_13
28498 52791_2 52791_3 6914_1
28499 10329_0 10329_1 16532_0
28500 61629_2 61629_3 87609_0
28501 153_19 158_4 94112_14
28502 56248_2 56248_3 38856_0
28503 23499_0 23499_1 47529_0
28504 169_18 174_13 63498_0
28505 36735_0 36735_1 37024_3
28506 82660_2 82660_3 96722_0
28507 62219_0 62219_1 83180_2
28508 62866_1 62866_2 91287_2
28509 87701_0 87701_1 81453_0
28510 156_13 179_7 94112_15
28511 73804_0 73804_1 36585_3
28512 273_21 286_6 21488_3
28513 99570_0 99570_1 92111_0
28514 269_9 286_7 53057_0
28515 49152_0 49152_1 76073_4
28516 28950_2 28950_3 48544_4
28517 94503_0 94503_1 23631_0
28518 44167_2 44167_3 23340_1
28519 8480_2 8480_3 70473_1
28520 73120_1 73120_2 42973_0
28521 275_8 287_0 18108_4
28522 25904_0 25904_1 97239_0
28523 215_2 216_8 73187_2
28524 10422_0 10422_1 49316_1
28525 87393_2 87393_3 87742_2
28526 32384_0 32384_1 80548_2
28527 80163_2 80163_3 29156_0
28528 86324_0 86324_1 69419_0
28529 352_3 338_2 54082_4
28530 114_10 115_1 19087_7
28531 52_18 34_22 2079_5
28532 67309_0 67309_1 32544_0
28533 61698_0 61698_1 23585_2
28534 7439_0 7439_1 87512_0
28535 307_8 300_0 2719_2
28536 50046_0 50046_1 43647_0
28537 78759_3 78759_4 13793_0
28538 68561_1 68561_2 10100_2
28539 91527_0 91527_1 89456_3
28540 452_2 454_1 43831_3
28541 91273_0 91273_1 97165_0
28542 76313_0 76313_1 68524_0
28543 382_3 376_3 62347_1
28544 408_4 421_18 28041_6
28545 93349_0 93349_1 35113_1
28546 278_3 266_34 36543_0
28547 34520_3 34520_4 30277_1
28548 46686_1 46686_2 2965_1
28549 20962_0 20962_1 46396_0
28550 414_0 418_10 43147_0
28551 37582_4 37582_5 40401_2
28552 46864_1 46864_2 29523_1
28553 56162_0 56162_1 53689_0
28554 220_8 225_3 8628_1
28555 48987_0 48987_1 46262_0
28556 292_6 304_0 89401_1
28557 65756_0 65756_1 45145_0
28558 287_0 286_8 12582_11
28559 87152_0 87152_1 61977_0
28560 47178_0 47178_1 56615_0
28561 29325_0 29325_1 32646_0
28562 29179_0 29179_1 8151_1
28563 27620_0 27620_1 9377_5
28564 100095_1 100095_2 59706_3
28565 7885_0 7885_1 93142_0
28566 6120_0 6120_1 50318_0
28567 67149_0 67149_1 10700_1
28568 411_4 407_8 60600_2
28569 24718_0 24718_1 14756_1
28570 56783_0 56783_1 891_1
28571 91525_1 91525_2 52085_1
28572 70642_2 70642_3 85872_1
28573 51469_3 51469_4 35527_0
28574 19929_0 19929_1 45286_0
28575 1411_2 1411_3 60298_0
28576 287_0 288_12 11770_13
28577 19722_2 19722_3 35139_1
28578 5719_0 5719_1 59286_0
28579 65057_0 65057_1 29871_1
28580 11933_0 11933_1 51526_0
28581 22472_1 22472_2 77801_0
28582 158_5 169_19 92355_4
28583 68223_0 68223_1 7756_0
28584 4585_1 4585_2 20493_0
28585 114_11 97_12 87985_3
28586 33536_2 33536_3 20441_0
28587 70_12 80_11 79587_0
28588 54740_3 54740_4 77967_2
28589 14137_0 14137_1 69107_3
28590 12936_0 12936_1 15009_3
28591 288_13 278_4 67412_1
28592 307_0 300_1 2528_1
28593 434_3 414_1 100070_0
28594 89027_0 89027_1 59896_0
28595 68190_0 68190_1 33991_0
28596 50883_0 50883_1 67833_0
28597 67694_2 67694_3 99354_0
28598 72_10 80_12 97384_0
28599 307_1 295_8 98278_4
28600 382_4 383_2 60796_1
28601 51770_0 51770_1 75116_0
28602 21630_1 21630_2 72021_5
28603 48751_1 48751_2 7793_0
28604 268_3 285_17 38166_0
28605 22923_0 22923_1 4871_0
28606 88841_0 88841_1 81058_0
28607 16117_0 16117_1 47752_1
28608 173_11 154_8 94112_5
28609 7927_0 7927_1 10414_0
28610 61023_1 61023_2 83671_0
28611 422_8 416_2 43987_5
28612 434_1 422_9 45603_7
28613 50107_0 50107_1 47068_0
